oblast,region,depth,parent_text,text,leaf,id,y012025,y022025,y032025,y042025,y052025,y062025,y072025,y082025,y092025,y102025,y112025,y122025,y012026,y022026
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,5,Разведение прочих видов животных,Разведение прочих видов животных,True,447238,,,2325000,2325000,2325000,10361000,10361000,10361000,10361000,10361000,10361000,10361000,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,3,"Растениеводство и животноводство, охота и предоставление услуг в этих областях",Смешанное сельское хозяйство,False,447239,,,,,,167017000,167017000,167017000,198279908,198279908,198279908,215793051,,95031.0
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,4,Смешанное сельское хозяйство,Смешанное сельское хозяйство,False,447240,,,,,,167017000,167017000,167017000,198279908,198279908,198279908,215793051,,95031.0
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,5,Смешанное сельское хозяйство,Смешанное сельское хозяйство,True,447241,,,,,,167017000,167017000,167017000,198279908,198279908,198279908,215793051,,95031.0
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,3,"Растениеводство и животноводство, охота и предоставление услуг в этих областях","Деятельность, способствующая выращиванию сельскохозяйственных культур и разведению животных и деятельность по обработке урожая",False,18683346,,,,,,,,,,,,,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,4,"Деятельность, способствующая выращиванию сельскохозяйственных культур и разведению животных и деятельность по обработке урожая","Деятельность, способствующая растениеводству",False,18683347,,,,,,,,,,,,,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,5,"Деятельность, способствующая растениеводству","Деятельность, способствующая растениеводству, кроме эксплуатации оросительных систем",True,18683348,,,,,,,,,,,,,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,1,Всего,Строительство,False,448148,,,,,,64256000,64256000,66361000,66361000,66361000,66361000,66361000,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,2,Строительство,Строительство зданий,False,18710963,,,,,,,,x,x,x,x,x,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,3,Строительство зданий,Строительство жилых и нежилых зданий,False,18710967,,,,,,,,x,x,x,x,x,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,4,Строительство жилых и нежилых зданий,Строительство жилых и нежилых зданий,False,18710968,,,,,,,,x,x,x,x,x,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,5,Строительство жилых и нежилых зданий,"Строительство нежилых зданий, за исключением стационарных торговых объектов категорий 1, 2",True,18801543,,,,,,,,x,x,x,x,x,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,2,Строительство,Гражданское строительство,False,448157,,,,,,,,,,,,,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,3,Гражданское строительство,Строительство автомобильных и железных дорог,False,448158,,,,,,,,,,,,,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,4,Строительство автомобильных и железных дорог,Строительство железных дорог и метро,False,448161,,,,,,,,,,,,,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,5,Строительство железных дорог и метро,Строительство железных дорог и метро,True,448162,,,,,,,,,,,,,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,2,Строительство,Специализированные строительные работы,False,448177,,,,,,64256000,64256000,64256000,64256000,64256000,64256000,64256000,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,3,Специализированные строительные работы,"Монтаж и установка электрического, водопроводного и прочего оборудования",False,448187,,,,,,64256000,64256000,64256000,64256000,64256000,64256000,64256000,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,4,"Монтаж и установка электрического, водопроводного и прочего оборудования","Монтаж систем водоснабжения, отопления и кондиционирования воздуха",False,448190,,,,,,,,,,,,,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,5,"Монтаж систем водоснабжения, отопления и кондиционирования воздуха","Монтаж систем водоснабжения, отопления и кондиционирования воздуха",True,448191,,,,,,,,,,,,,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,4,"Монтаж и установка электрического, водопроводного и прочего оборудования",Прочие строительно-монтажные работы,False,448192,,,,,,64256000,64256000,64256000,64256000,64256000,64256000,64256000,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,5,Прочие строительно-монтажные работы,"Прочие строительно-монтажные работы, не включенные в другие группировки",True,448194,,,,,,64256000,64256000,64256000,64256000,64256000,64256000,64256000,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,3,Специализированные строительные работы,Прочие специализированные строительные работы,False,448207,,,,,,,,,,,,,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,4,Прочие специализированные строительные работы,"Прочие специализированные строительные работы, не включенные в другие группировки",False,448210,,,,,,,,,,,,,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,5,"Прочие специализированные строительные работы, не включенные в другие группировки",Аренда строительного оборудования с оператором,True,448213,,,,,,,,,,,,,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,5,"Прочие специализированные строительные работы, не включенные в другие группировки","Прочие строительные работы, требующие специальной квалификации",True,448214,,,,,,,,,,,,,,
КАРАГАНДИНСКАЯ ОБЛАСТЬ,БУХАР-ЖЫРАУСКИЙ РАЙОН,1,Всего,Оптовая и розничная торговля; ремонт автомобилей и мотоциклов,False,448215,,,,x,x,27040000,28444712,28502712,29390619,29390619,29488935,29488935,,
