oblast,region,depth,parent_text,text,leaf,id,y012025,y022025,y032025,y042025,y052025,y062025,y072025,y082025,y092025,y102025,y112025,y122025,y012026,y022026,y032026,y042026
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,3,"Растениеводство и животноводство, охота и предоставление услуг в этих областях",Животноводство,False,447218,,,634409000.0,893651000.0,893651000.0,973754000.0,973754000.0,973754000.0,1710536943.0,2006932155.0,2748371025.0,2778207063.0,,2739752651.0,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,4,Животноводство,Разведение крупного рогатого скота молочного направления,False,447219,,,634409000.0,893651000.0,893651000.0,973754000.0,973754000.0,973754000.0,1710536943.0,2006932155.0,2748371025.0,2773603744.0,,2739752651.0,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,5,Разведение крупного рогатого скота молочного направления,Разведение крупного рогатого скота молочного направления,True,447220,,,634409000.0,893651000.0,893651000.0,973754000.0,973754000.0,973754000.0,1710536943.0,2006932155.0,2748371025.0,2773603744.0,,2739752651.0,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,4,Животноводство,Разведение прочего крупного рогатого скота и буйволов,False,447221,,,,,,,,,,,,4603389.0,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,5,Разведение прочего крупного рогатого скота и буйволов,Разведение прочего крупного рогатого скота и буйволов,True,447222,,,,,,,,,,,,4603389.0,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,4,Животноводство,Разведение лошадей и прочих животных семейства лошадиных,False,447223,,,,,,,,,,,,,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,5,Разведение лошадей и прочих животных семейства лошадиных,Разведение лошадей,True,447224,,,,,,,,,,,,,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,4,Животноводство,Разведение свиней,False,447230,,,,,,,,,,,,,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,5,Разведение свиней,Разведение свиней,True,447231,,,,,,,,,,,,,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,4,Животноводство,Разведение сельскохозяйственной птицы ,False,447232,,,,,,,,,,,,,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,5,Разведение сельскохозяйственной птицы ,"Разведение птицы на мясо, племенной птицы и молодняка",True,447233,,,,,,,,,,,,,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,3,"Растениеводство и животноводство, охота и предоставление услуг в этих областях",Смешанное сельское хозяйство,False,447239,92471307.0,223484307.0,392383307.0,999942307.0,1110312307.0,1458882307.0,1607316302.0,1903576302.0,2332013566.0,2416537353.0,2514094438.0,5313580395.0,2553265.0,3105507.0,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,4,Смешанное сельское хозяйство,Смешанное сельское хозяйство,False,447240,92471307.0,223484307.0,392383307.0,999942307.0,1110312307.0,1458882307.0,1607316302.0,1903576302.0,2332013566.0,2416537353.0,2514094438.0,5313580395.0,2553265.0,3105507.0,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,5,Смешанное сельское хозяйство,Смешанное сельское хозяйство,True,447241,92471307.0,223484307.0,392383307.0,999942307.0,1110312307.0,1458882307.0,1607316302.0,1903576302.0,2332013566.0,2416537353.0,2514094438.0,5313580395.0,2553265.0,3105507.0,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,2,"Сельское, лесное и рыбное хозяйство",Лесоводство и лесозаготовки,False,447255,,,,,,,,,,,,44398867.0,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,3,Лесоводство и лесозаготовки,Лесоводство и прочая лесохозяйственная деятельность,False,447256,,,,,,,,,,,,44398867.0,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,4,Лесоводство и прочая лесохозяйственная деятельность,Лесоводство и прочая лесохозяйственная деятельность,False,447257,,,,,,,,,,,,44398867.0,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,5,Лесоводство и прочая лесохозяйственная деятельность,Лесоводство и прочая лесохозяйственная деятельность,True,447258,,,,,,,,,,,,44398867.0,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,1,Всего,Строительство,False,448148,,,84144000.0,142358000.0,142358000.0,142358000.0,142358000.0,142358000.0,142358000.0,158251872.0,158251872.0,158251872.0,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,2,Строительство,Гражданское строительство,False,448157,,,84144000.0,142358000.0,142358000.0,142358000.0,142358000.0,142358000.0,142358000.0,158251872.0,158251872.0,158251872.0,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,3,Гражданское строительство,Строительство автомобильных и железных дорог,False,448158,,,84144000.0,142358000.0,142358000.0,142358000.0,142358000.0,142358000.0,142358000.0,158251872.0,158251872.0,158251872.0,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,4,Строительство автомобильных и железных дорог,Строительство автомобильных дорог,False,18696143,,,84144000.0,142358000.0,142358000.0,142358000.0,142358000.0,142358000.0,142358000.0,158251872.0,158251872.0,158251872.0,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,5,Строительство автомобильных дорог,Строительство дорог и автомагистралей,True,18946136,,,84144000.0,142358000.0,142358000.0,142358000.0,142358000.0,142358000.0,142358000.0,158251872.0,158251872.0,158251872.0,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,2,Строительство,Специализированные строительные работы,False,448177,,,,,,,,,,,,,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,3,Специализированные строительные работы,"Монтаж и установка электрического, водопроводного и прочего оборудования",False,448187,,,,,,,,,,,,,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,4,"Монтаж и установка электрического, водопроводного и прочего оборудования",Прочие строительно-монтажные работы,False,448192,,,,,,,,,,,,,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,5,Прочие строительно-монтажные работы,"Прочие строительно-монтажные работы, не включенные в другие группировки",True,448194,,,,,,,,,,,,,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,1,Всего,Оптовая и розничная торговля; ремонт автомобилей и мотоциклов,False,448215,,,607000.0,1142000.0,1830000.0,1830000.0,2254481.0,2254481.0,2254481.0,2254481.0,2254481.0,2254481.0,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,2,Оптовая и розничная торговля; ремонт автомобилей и мотоциклов,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",False,448237,,,607000.0,1142000.0,1830000.0,1830000.0,2254481.0,2254481.0,2254481.0,2254481.0,2254481.0,2254481.0,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,3,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",Оптовая торговля сельскохозяйственным сырьем и живыми животными,False,448257,,,,,,,,,,,,,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,4,Оптовая торговля сельскохозяйственным сырьем и живыми животными,"Оптовая торговля зерном, необработанным табаком, семенами и кормами для животных",False,448258,,,,,,,,,,,,,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,5,"Оптовая торговля зерном, необработанным табаком, семенами и кормами для животных","Оптовая торговля зерном, семенами и кормами для животных",True,20575950,,,,,,,,,,,,,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,3,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами","Оптовая торговля прочими машинами, оборудованием и деталями и принадлежностями к ним",False,448316,,,607000.0,1142000.0,1830000.0,1830000.0,2254481.0,2254481.0,2254481.0,2254481.0,2254481.0,2254481.0,,,,
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,4,"Оптовая торговля прочими машинами, оборудованием и деталями и принадлежностями к ним","Оптовая торговля сельскохозяйственной техникой, оборудованием,  деталями и принадлежностями к ним",False,448317,,,607000.0,1142000.0,1830000.0,1830000.0,2254481.0,2254481.0,2254481.0,2254481.0,2254481.0,2254481.0,,,,
