id,text,leaf,measureName,y122020,122020,y122021,122021,y122019,122019,y122024,122024,y122023,122023,y122022,122022,depth,parent_text,oblast,region
448215,Оптовая и розничная торговля; ремонт автомобилей и мотоциклов,false,,467348000,883,3632761000,920,4185861000,846,381355000,1031,1169946000,994,2154846000,957,1,Всего,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448216,Оптовая и розничная торговля автомобилями и мотоциклами и их ремонт,false,,x,883,,,1685393000,846,176396000,1031,40000000,994,489808000,957,2,Оптовая и розничная торговля; ремонт автомобилей и мотоциклов,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448217,Торговля автомобилями,false,,,,,,,,176396000,1031,,,,,3,Оптовая и розничная торговля автомобилями и мотоциклами и их ремонт,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448218,Торговля автомобилями и легкими автотранспортными средствами,false,,,,,,,,176396000,1031,,,,,4,Торговля автомобилями,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448220,Розничная торговля автомобилями и легкими автотранспортными средствами  в торговых объектах с торговой площадью менее 2000 кв.м,true,,,,,,,,176396000,1031,,,,,5,Торговля автомобилями и легкими автотранспортными средствами,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448224,Техническое обслуживание и ремонт автомобилей,false,,,,,,805611000,846,,,40000000,994,489808000,957,3,Оптовая и розничная торговля автомобилями и мотоциклами и их ремонт,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448225,Техническое обслуживание и ремонт автомобилей,false,,,,,,805611000,846,,,40000000,994,489808000,957,4,Техническое обслуживание и ремонт автомобилей,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448226,Техобслуживание и ремонт автотранспортных средств,true,,,,,,805611000,846,,,,,,,5,Техническое обслуживание и ремонт автомобилей,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
20575904,"Техническое обслуживание и ремонт автомобилей, за исключением произведенных станциями технического обслуживания, находящимися на придорожной полосе",true,,,,,,,,,,40000000,994,489808000,957,5,Техническое обслуживание и ремонт автомобилей,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448227,"Торговля автомобильными деталями, узлами и принадлежностями",false,,x,883,,,879782000,846,,,,,,,3,Оптовая и розничная торговля автомобилями и мотоциклами и их ремонт,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448230,"Розничная торговля автомобильными деталями, узлами и принадлежностями",false,,x,883,,,879782000,846,,,,,,,4,"Торговля автомобильными деталями, узлами и принадлежностями",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18951438,"Розничная торговля автомобильными деталями, узлами и принадлежностями в торговых объектах с торговой площадью менее 2000 кв.м",true,,x,883,,,879782000,846,,,,,,,5,"Розничная торговля автомобильными деталями, узлами и принадлежностями",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448237,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",false,,58196000,883,67351000,920,112412000,846,142193000,1031,254110000,994,329968000,957,2,Оптовая и розничная торговля; ремонт автомобилей и мотоциклов,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448257,Оптовая торговля сельскохозяйственным сырьем и живыми животными,false,,,,,,x,846,,,,,x,957,3,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448258,"Оптовая торговля зерном, необработанным табаком, семенами и кормами для животных",false,,,,,,x,846,,,,,x,957,4,Оптовая торговля сельскохозяйственным сырьем и живыми животными,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448259,"Оптовая торговля зерном, семенами и кормами для животных",true,,,,,,x,846,,,,,,,5,"Оптовая торговля зерном, необработанным табаком, семенами и кормами для животных",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
20575950,"Оптовая торговля зерном, семенами и кормами для животных",true,,,,,,,,,,,,x,957,5,"Оптовая торговля зерном, необработанным табаком, семенами и кормами для животных",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448267,"Оптовая торговля продуктами питания, напитками и табачными изделиями",false,,28971000,883,39675000,920,52028000,846,91193000,1031,179124000,994,77328000,957,3,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448272,"Оптовая торговля молочными продуктами, яйцами и пищевыми маслами и жирами",false,,x,883,x,920,x,846,x,1031,x,994,x,957,4,"Оптовая торговля продуктами питания, напитками и табачными изделиями",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448273,"Оптовая торговля молочными продуктами, яйцами и пищевыми маслами и жирами",true,,x,883,x,920,x,846,x,1031,x,994,x,957,5,"Оптовая торговля молочными продуктами, яйцами и пищевыми маслами и жирами",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448274,Оптовая торговля напитками,false,,1070000,883,x,920,44669000,846,,,x,994,,,4,"Оптовая торговля продуктами питания, напитками и табачными изделиями",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
3647932,"Оптовая торговля напитками в магазинах, являющихся торговыми объектами, с торговой площадью менее 2000 кв.м",true,,1070000,883,x,920,44669000,846,,,x,994,,,5,Оптовая торговля напитками,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448278,"Оптовая торговля сахаром, шоколадом и сахаристыми кондитерскими изделиями",false,,x,883,x,920,x,846,,,3125000,994,935000,957,4,"Оптовая торговля продуктами питания, напитками и табачными изделиями",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448279,"Оптовая торговля сахаром, шоколадом и сахаристыми кондитерскими изделиями",true,,x,883,x,920,x,846,,,3125000,994,935000,957,5,"Оптовая торговля сахаром, шоколадом и сахаристыми кондитерскими изделиями",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
