id,text,leaf,measureName,y122020,122020,y122021,122021,y122019,122019,y122024,122024,y122023,122023,y122022,122022,depth,parent_text,oblast,region
18951438,"Розничная торговля автомобильными деталями, узлами и принадлежностями в торговых объектах с торговой площадью менее 2000 кв.м",true,,x,883,x,920,x,846,16854000,1031,7470000,994,x,957,5,"Розничная торговля автомобильными деталями, узлами и принадлежностями",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448237,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",false,,1302287000,883,1937108000,920,2258208000,846,1982777000,1031,2652651000,994,1594025000,957,2,Оптовая и розничная торговля; ремонт автомобилей и мотоциклов,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448238,Оптовая торговля за вознаграждение или на договорной основе,false,,,,x,920,,,57304000,1031,4197000,994,,,3,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448241,"Деятельность агентов по оптовой торговле топливом, рудами, металлами и химическими веществами",false,,,,x,920,,,57304000,1031,4197000,994,,,4,Оптовая торговля за вознаграждение или на договорной основе,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448242,"Деятельность агентов по оптовой торговле топливом, рудами, металлами и химическими веществами",true,,,,x,920,,,57304000,1031,4197000,994,,,5,"Деятельность агентов по оптовой торговле топливом, рудами, металлами и химическими веществами",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448257,Оптовая торговля сельскохозяйственным сырьем и живыми животными,false,,411357000,883,831014000,920,1525745000,846,348800000,1031,604119000,994,77526000,957,3,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448258,"Оптовая торговля зерном, необработанным табаком, семенами и кормами для животных",false,,411357000,883,831014000,920,1525745000,846,348800000,1031,604119000,994,77526000,957,4,Оптовая торговля сельскохозяйственным сырьем и живыми животными,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448259,"Оптовая торговля зерном, семенами и кормами для животных",true,,,,,,1525745000,846,,,,,,,5,"Оптовая торговля зерном, необработанным табаком, семенами и кормами для животных",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
20575950,"Оптовая торговля зерном, семенами и кормами для животных",true,,411357000,883,831014000,920,,,348800000,1031,604119000,994,77526000,957,5,"Оптовая торговля зерном, необработанным табаком, семенами и кормами для животных",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448267,"Оптовая торговля продуктами питания, напитками и табачными изделиями",false,,98602000,883,31726000,920,105262000,846,15587000,1031,129521000,994,98210000,957,3,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448270,Оптовая торговля мясом и мясными продуктами,false,,,,,,x,846,,,,,,,4,"Оптовая торговля продуктами питания, напитками и табачными изделиями",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448271,Оптовая торговля мясом и мясными продуктами,true,,,,,,x,846,,,,,,,5,Оптовая торговля мясом и мясными продуктами,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448272,"Оптовая торговля молочными продуктами, яйцами и пищевыми маслами и жирами",false,,x,883,x,920,x,846,,,x,994,x,957,4,"Оптовая торговля продуктами питания, напитками и табачными изделиями",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448273,"Оптовая торговля молочными продуктами, яйцами и пищевыми маслами и жирами",true,,x,883,x,920,x,846,,,x,994,x,957,5,"Оптовая торговля молочными продуктами, яйцами и пищевыми маслами и жирами",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448274,Оптовая торговля напитками,false,,249000,883,971000,920,1814000,846,1351000,1031,2639000,994,1790000,957,4,"Оптовая торговля продуктами питания, напитками и табачными изделиями",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
3647932,"Оптовая торговля напитками в магазинах, являющихся торговыми объектами, с торговой площадью менее 2000 кв.м",true,,249000,883,971000,920,1814000,846,1351000,1031,2639000,994,1790000,957,5,Оптовая торговля напитками,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448276,Оптовая торговля табачными изделиями,false,,,,,,x,846,,,,,,,4,"Оптовая торговля продуктами питания, напитками и табачными изделиями",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448277,Оптовая торговля табачными изделиями,true,,,,,,x,846,,,,,,,5,Оптовая торговля табачными изделиями,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448278,"Оптовая торговля сахаром, шоколадом и сахаристыми кондитерскими изделиями",false,,x,883,x,920,2292000,846,,,x,994,,,4,"Оптовая торговля продуктами питания, напитками и табачными изделиями",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448279,"Оптовая торговля сахаром, шоколадом и сахаристыми кондитерскими изделиями",true,,x,883,x,920,2292000,846,,,x,994,,,5,"Оптовая торговля сахаром, шоколадом и сахаристыми кондитерскими изделиями",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448282,"Оптовая торговля прочими продуктами питания, включая рыбу, ракообразных и моллюсков",false,,x,883,x,920,525000,846,826000,1031,x,994,x,957,4,"Оптовая торговля продуктами питания, напитками и табачными изделиями",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448283,Оптовая торговля рыбой и рыбными продуктами,true,,,,,,x,846,,,,,,,5,"Оптовая торговля прочими продуктами питания, включая рыбу, ракообразных и моллюсков",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448284,Оптовая торговля прочими продуктами питания,true,,x,883,x,920,x,846,826000,1031,x,994,x,957,5,"Оптовая торговля прочими продуктами питания, включая рыбу, ракообразных и моллюсков",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448285,"Неспециализированная оптовая торговля продуктами питания, напитками и табачными изделиями",false,,x,883,28301000,920,x,846,13410000,1031,120864000,994,94318000,957,4,"Оптовая торговля продуктами питания, напитками и табачными изделиями",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448286,"Неспециализированная оптовая торговля продуктами питания, напитками и табачными изделиями",true,,x,883,28301000,920,x,846,13410000,1031,120864000,994,94318000,957,5,"Неспециализированная оптовая торговля продуктами питания, напитками и табачными изделиями",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448287,Оптовая торговля непродовольственными товарами потребительского назначения,false,,178713000,883,173939000,920,34598000,846,66980000,1031,207120000,994,46131000,957,3,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448288,Оптовая торговля текстильными изделиями,false,,x,883,,,,,,,520000,994,,,4,Оптовая торговля непродовольственными товарами потребительского назначения,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
